date,demand_kwh_total,year,month,dow,is_weekend,t_mean_c,t_min_c,t_max_c,sst_c,rh_mean_pct,precip_mm,sun_hours,holiday_name,is_holiday,is_pre_holiday,is_post_holiday,is_long_weekend,is_business_day
2023-11-25,715.212212,2023,11,5,1,26.0,19.2,29.3,25.3,95.0,0.2,5.0,,0,0,0,0,0
2023-11-26,715.969874,2023,11,6,1,25.9,19.8,29.0,25.5,89.0,0.0,6.6,,0,0,0,0,0
2023-11-27,726.4463620000001,2023,11,0,0,25.8,20.2,29.6,26.3,85.0,0.3,0.1,,0,0,0,0,1
2023-11-28,581.241631,2023,11,1,0,24.9,20.1,26.8,26.6,90.0,5.0,0.0,,0,0,0,0,1
2023-11-29,858.115024,2023,11,2,0,26.3,20.0,29.5,26.4,85.0,0.8,7.7,,0,0,0,0,1
2023-11-30,594.537033,2023,11,3,0,25.3,20.1,26.8,26.4,93.0,5.1,0.1,,0,0,0,0,1
2023-12-01,700.7659840000001,2023,12,4,0,25.7,20.3,29.0,26.0,90.0,0.0,1.2,,0,0,0,0,1
2023-12-02,1059.92141,2023,12,5,1,25.7,21.0,28.8,26.3,92.0,0.0,0.8,,0,0,0,0,0
2023-12-03,568.209108,2023,12,6,1,25.0,20.9,29.2,26.2,94.0,0.0,0.3,,0,0,0,0,0
2023-12-04,772.511099,2023,12,0,0,26.1,21.0,31.5,26.1,85.0,0.0,6.6,,0,0,0,0,1
2023-12-05,738.496117,2023,12,1,0,26.4,20.5,31.9,26.3,90.0,0.0,2.3,,0,0,0,0,1
2023-12-06,779.4124759999999,2023,12,2,0,26.3,21.0,29.3,26.1,92.0,0.0,3.8,,0,0,0,0,1
2023-12-07,671.250385,2023,12,3,0,25.4,20.2,27.8,26.5,91.0,2.8,2.4,,0,0,0,0,1
2023-12-08,666.4995710000001,2023,12,4,0,25.9,20.0,27.6,26.5,92.0,0.0,0.5,,0,0,0,0,1
2023-12-09,735.534869,2023,12,5,1,26.1,19.8,28.6,26.7,93.0,0.0,4.5,,0,0,0,0,0
2023-12-10,650.851665,2023,12,6,1,26.0,20.6,29.2,26.5,96.0,0.1,4.3,,0,0,0,0,0
2023-12-11,769.182636,2023,12,0,0,26.3,20.5,29.5,26.0,90.0,0.0,2.8,,0,0,0,0,1
2023-12-12,801.553403,2023,12,1,0,26.1,20.2,29.2,25.8,91.0,0.0,4.8,,0,0,0,0,1
2023-12-13,786.1779140000001,2023,12,2,0,26.4,20.9,29.6,25.5,88.0,0.0,3.2,,0,0,0,0,1
2023-12-14,708.3658340000001,2023,12,3,0,25.7,20.1,29.8,25.8,94.0,2.7,1.7,,0,0,0,0,1
2023-12-15,657.2522280000001,2023,12,4,0,25.2,20.1,28.9,25.5,96.0,0.7,0.0,,0,0,0,0,1
2023-12-16,605.802078,2023,12,5,1,24.9,20.3,28.5,25.8,94.0,1.6,0.0,,0,0,0,0,0
2023-12-17,630.8840739999999,2023,12,6,1,25.9,20.1,28.8,25.9,91.0,0.2,3.5,,0,0,0,0,0
2023-12-18,803.2506999999999,2023,12,0,0,26.2,20.4,28.6,25.8,91.0,0.0,0.6,,0,0,0,0,1
2023-12-19,732.99334,2023,12,1,0,25.9,20.6,28.2,25.8,92.0,0.8,1.7,,0,0,0,0,1
2023-12-20,711.417641,2023,12,2,0,26.5,21.1,29.6,25.6,93.0,0.0,0.9,,0,0,0,0,1
2023-12-21,698.0416979999999,2023,12,3,0,25.3,20.5,28.8,25.7,94.0,3.0,0.7,,0,0,0,0,1
2023-12-22,720.2962180000001,2023,12,4,0,25.6,20.9,28.6,25.5,90.0,0.1,1.1,,0,0,0,0,1
2023-12-23,745.7138480000001,2023,12,5,1,26.0,21.0,28.9,25.7,90.0,0.0,4.2,,0,0,0,0,0
2023-12-24,732.515656,2023,12,6,1,25.3,20.8,28.5,25.5,95.0,0.5,0.3,,0,1,0,0,0
2023-12-25,688.6541640000002,2023,12,0,0,26.5,20.9,30.3,25.9,94.0,0.9,2.7,Christmas Day,1,0,0,1,0
2023-12-26,820.301652,2023,12,1,0,25.6,21.3,30.0,26.0,94.0,1.6,5.0,,0,0,1,0,1
2023-12-27,742.7114490000001,2023,12,2,0,24.6,20.8,27.3,26.3,92.0,0.0,0.0,,0,0,0,0,1
2023-12-28,916.202056,2023,12,3,0,26.0,20.4,27.8,26.1,91.0,0.0,4.7,,0,0,0,0,1
2023-12-29,809.9504660000001,2023,12,4,0,26.4,20.6,29.6,26.3,91.0,0.0,3.2,,0,0,0,0,1
2023-12-30,716.562575,2023,12,5,1,26.8,20.9,29.8,26.1,94.0,0.0,0.0,,0,0,0,0,0
2023-12-31,833.9193,2023,12,6,1,27.1,21.3,31.6,25.8,92.0,0.0,1.9,,0,1,0,0,0
2024-01-01,1692.442398,2024,1,0,0,27.3,20.0,30.9,25.5,89.0,1.4,8.5,New Year's Day,1,0,0,1,0
2024-01-02,812.6239939999998,2024,1,1,0,26.0,21.1,29.4,26.2,90.0,0.1,8.0,,0,0,1,0,1
2024-01-03,829.6934320000001,2024,1,2,0,26.6,20.8,29.5,26.4,89.0,0.0,2.2,,0,0,0,0,1
2024-01-04,941.184186,2024,1,3,0,26.2,20.6,28.1,26.5,88.0,0.0,2.1,,0,0,0,0,1
2024-01-05,911.952969,2024,1,4,0,25.7,20.0,28.5,26.2,89.0,5.5,1.1,,0,0,0,0,1
2024-01-06,814.910282,2024,1,5,1,26.6,20.5,31.2,26.4,92.0,0.4,5.1,,0,0,0,0,0
2024-01-07,862.299182,2024,1,6,1,27.8,20.0,31.6,26.3,91.0,0.6,8.5,,0,0,0,0,0
2024-01-08,795.583144,2024,1,0,0,25.9,19.4,29.3,26.3,93.0,35.4,4.7,,0,0,0,0,1
2024-01-09,1087.435402,2024,1,1,0,26.6,21.8,29.3,26.5,91.0,0.0,3.3,,0,0,0,0,1
2024-01-10,1054.6600259999998,2024,1,2,0,26.7,21.5,29.2,26.3,90.0,0.0,2.2,,0,0,0,0,1
2024-01-11,976.114785,2024,1,3,0,25.9,19.8,29.4,26.2,92.0,0.0,1.1,,0,0,0,0,1
2024-01-12,876.8053540000001,2024,1,4,0,26.8,19.5,30.0,26.4,92.0,0.0,5.9,,0,0,0,0,1
2024-01-13,758.000935,2024,1,5,1,27.6,20.5,30.8,26.3,89.0,0.0,8.1,,0,0,0,0,0
2024-01-14,672.314405,2024,1,6,1,27.6,20.8,31.6,26.5,93.0,0.0,9.2,,0,0,0,0,0
2024-01-15,844.492638,2024,1,0,0,27.5,21.0,31.2,26.2,90.0,0.0,4.8,,0,0,0,0,1
2024-01-16,910.853145,2024,1,1,0,27.7,21.4,32.4,26.4,93.0,0.0,9.1,,0,0,0,0,1
2024-01-17,880.7555580000001,2024,1,2,0,27.4,21.9,30.5,26.3,93.0,0.0,5.6,,0,0,0,0,1
2024-01-18,800.543054,2024,1,3,0,27.3,22.4,30.7,26.5,91.0,0.0,3.5,,0,0,0,0,1
2024-01-19,834.1937019999998,2024,1,4,0,27.2,22.2,31.0,26.2,92.0,0.0,5.8,,0,0,0,0,1
2024-01-20,712.0588379999999,2024,1,5,1,27.8,22.0,31.4,26.5,93.0,0.8,5.5,,0,0,0,0,0
2024-01-21,669.646507,2024,1,6,1,28.2,22.0,32.0,26.5,92.0,0.0,4.7,,0,0,0,0,0
2024-01-22,851.4409320000001,2024,1,0,0,27.5,22.4,30.5,26.8,94.0,0.0,2.5,,0,0,0,0,1
2024-01-23,929.127888,2024,1,1,0,27.9,22.0,31.6,26.5,91.0,0.0,9.2,,0,0,0,0,1
2024-01-24,821.2350690000001,2024,1,2,0,27.1,22.6,29.5,26.7,92.0,0.0,2.8,,0,0,0,0,1
2024-01-25,902.036223,2024,1,3,0,27.1,21.8,30.6,26.5,94.0,0.0,5.1,,0,0,0,0,1
2024-01-26,883.6583320000001,2024,1,4,0,28.0,22.8,31.6,26.8,91.0,0.0,5.9,,0,0,0,0,1
2024-01-27,819.5113089999999,2024,1,5,1,28.1,22.4,31.9,26.6,86.0,0.0,8.8,,0,0,0,0,0
2024-01-28,610.111492,2024,1,6,1,28.2,22.2,31.6,26.4,90.0,0.0,3.2,,0,0,0,0,0
2024-01-29,916.017684,2024,1,0,0,28.7,22.9,32.0,26.9,91.0,0.0,7.9,,0,0,0,0,1
2024-01-30,800.11552,2024,1,1,0,27.0,22.6,32.3,27.2,92.0,6.2,3.5,,0,0,0,0,1
2024-01-31,869.400087,2024,1,2,0,27.9,21.6,30.7,26.8,90.0,0.3,8.7,,0,0,0,0,1
2024-02-01,998.307526,2024,2,3,0,28.5,21.8,32.0,26.9,87.0,0.0,8.6,,0,0,0,0,1
2024-02-02,900.507073,2024,2,4,0,28.9,22.0,32.3,27.3,90.0,0.0,7.6,,0,0,0,0,1
2024-02-03,1195.008593,2024,2,5,1,27.9,22.2,31.3,27.3,89.0,0.5,7.2,,0,0,0,0,0
2024-02-04,937.176521,2024,2,6,1,27.7,21.5,31.1,27.0,90.0,2.7,4.9,,0,0,0,0,0
2024-02-05,905.119943,2024,2,0,0,25.9,19.8,28.8,27.1,94.0,1.8000000000000005,1.1,,0,0,0,0,1
2024-02-06,1104.001628,2024,2,1,0,27.3,22.3,30.8,26.8,89.0,0.0,2.1,,0,0,0,0,1
2024-02-07,1195.286591,2024,2,2,0,27.9,22.8,31.6,26.9,90.0,3.8,7.9,,0,0,0,0,1
2024-02-08,984.875526,2024,2,3,0,27.9,22.5,30.7,26.7,89.0,0.0,9.5,,0,0,0,0,1
2024-02-09,1320.7393079999997,2024,2,4,0,27.5,21.8,31.2,26.5,88.0,0.0,7.0,,0,0,0,0,1
2024-02-10,1127.4762879999998,2024,2,5,1,27.2,21.6,31.6,27.0,91.0,0.0,8.0,,0,0,0,0,0
2024-02-11,1075.633055,2024,2,6,1,27.5,20.8,31.0,27.3,91.0,0.6,9.7,,0,1,0,0,0
2024-02-12,758.735691,2024,2,0,0,27.1,21.0,30.4,27.1,95.0,9.1,4.3,Carnival,1,1,0,1,0
2024-02-13,760.083133,2024,2,1,0,27.8,21.8,30.6,27.2,95.0,153.7,5.0,Carnival,1,0,1,0,0
2024-02-14,927.906239,2024,2,2,0,28.9,22.2,33.3,27.3,88.0,0.4,9.3,,0,0,1,0,1
2024-02-15,1074.7353770000002,2024,2,3,0,29.3,22.0,33.6,27.2,93.0,2.0,7.4,,0,0,0,0,1
2024-02-16,1028.253753,2024,2,4,0,29.4,22.6,33.8,27.5,91.0,0.0,7.5,,0,0,0,0,1
2024-02-17,592.767269,2024,2,5,1,26.8,22.8,30.3,27.2,89.0,154.7,0.2,,0,0,0,0,0
2024-02-18,853.764594,2024,2,6,1,26.7,21.8,30.0,27.2,94.0,46.2,1.2,,0,0,0,0,0
2024-02-19,765.949062,2024,2,0,0,26.4,22.3,30.4,27.4,92.0,10.8,0.0,,0,0,0,0,1
2024-02-20,796.4583700000001,2024,2,1,0,26.9,20.4,30.5,27.2,94.0,0.2,0.5,,0,0,0,0,1
2024-02-21,1046.175339,2024,2,2,0,27.8,21.4,31.4,27.0,95.0,3.4000000000000004,7.8,,0,0,0,0,1
2024-02-22,1039.715271,2024,2,3,0,28.4,20.8,31.7,27.0,95.0,215.0,8.4,,0,0,0,0,1
2024-02-23,1015.988114,2024,2,4,0,27.9,19.8,33.3,27.4,88.0,0.0,10.4,,0,0,0,0,1
2024-02-24,867.8661720000002,2024,2,5,1,28.3,21.6,33.8,27.2,89.0,0.0,10.9,,0,0,0,0,0
2024-02-25,748.610821,2024,2,6,1,28.6,22.2,33.9,27.5,96.0,0.0,8.7,,0,0,0,0,0
2024-02-26,1538.004802,2024,2,0,0,28.9,20.6,34.6,27.3,90.0,0.0,9.6,,0,0,0,0,1
2024-02-27,1837.038894,2024,2,1,0,28.3,20.8,33.4,27.3,90.0,0.0,9.8,,0,0,0,0,1
2024-02-28,2140.388307,2024,2,2,0,28.8,20.2,34.4,27.5,90.0,0.0,10.1,,0,0,0,0,1
2024-02-29,1514.3859719999998,2024,2,3,0,27.9,19.9,33.3,27.4,83.0,0.0,9.3,,0,0,0,0,1
2024-03-01,2146.038712,2024,3,4,0,27.4,19.0,32.6,27.0,88.0,0.0,6.8,,0,0,0,0,1
2024-03-02,960.296956,2024,3,5,1,27.6,18.6,33.1,26.7,89.0,0.0,10.9,,0,0,0,0,0
2024-03-03,840.255283,2024,3,6,1,27.5,17.9,33.0,26.8,87.0,0.0,10.5,,0,0,0,0,0
2024-03-04,1057.638087,2024,3,0,0,26.6,17.0,33.6,26.5,86.0,0.0,10.9,,0,0,0,0,1
2024-03-05,1311.022595,2024,3,1,0,26.3,17.0,33.0,26.7,90.0,0.0,10.7,,0,0,0,0,1
2024-03-06,1231.954304,2024,3,2,0,27.5,19.2,32.8,26.5,88.0,0.0,10.7,,0,0,0,0,1
2024-03-07,1485.290647,2024,3,3,0,28.4,21.9,33.2,26.8,88.0,0.0,10.0,,0,0,0,0,1
2024-03-08,935.234391,2024,3,4,0,28.2,21.8,32.0,26.5,88.0,0.0,8.2,,0,0,0,0,1
2024-03-09,1136.645992,2024,3,5,1,27.0,19.8,30.6,26.7,95.0,5.699999999999999,3.5,,0,0,0,0,0
2024-03-10,1088.090136,2024,3,6,1,27.9,20.0,31.5,26.8,93.0,0.1,5.5,,0,0,0,0,0
2024-03-11,1274.313092,2024,3,0,0,27.1,21.0,31.2,26.6,88.0,0.0,1.1,,0,0,0,0,1
2024-03-12,882.9178469999999,2024,3,1,0,27.5,20.9,31.8,26.4,93.0,5.0,3.1,,0,0,0,0,1
2024-03-13,1010.369943,2024,3,2,0,27.3,20.5,32.3,26.9,91.0,0.1,8.9,,0,0,0,0,1
2024-03-14,842.3859269999998,2024,3,3,0,26.6,21.3,30.5,27.2,95.0,15.0,2.1,,0,0,0,0,1
2024-03-15,949.63092,2024,3,4,0,28.1,21.0,31.8,27.0,94.0,5.2,2.1,,0,0,0,0,1
2024-03-16,919.220736,2024,3,5,1,28.8,21.4,34.6,27.3,93.0,0.0,9.2,,0,0,0,0,0
2024-03-17,736.8143279999999,2024,3,6,1,28.8,22.1,35.0,27.5,89.0,0.0,4.0,,0,0,0,0,0
2024-03-18,1028.8590479999998,2024,3,0,0,28.4,20.4,33.0,27.6,92.0,0.0,6.2,,0,0,0,0,1
2024-03-19,1003.488007,2024,3,1,0,28.0,21.0,32.8,27.5,88.0,0.0,6.0,,0,0,0,0,1
2024-03-20,858.440636,2024,3,2,0,27.8,22.4,30.6,27.3,96.0,59.3,4.9,,0,0,0,0,1
2024-03-21,686.298298,2024,3,3,0,26.1,21.7,28.2,27.5,97.0,88.7,0.4,,0,0,0,0,1
2024-03-22,1122.236143,2024,3,4,0,28.2,20.4,32.1,27.2,91.0,0.0,8.2,,0,0,0,0,1
2024-03-23,882.583451,2024,3,5,1,28.2,22.0,33.5,27.5,92.0,0.0,10.5,,0,0,0,0,0
2024-03-24,696.2399749999998,2024,3,6,1,28.3,21.5,33.8,27.7,93.0,0.0,5.1,,0,0,0,0,0
2024-03-25,879.183632,2024,3,0,0,27.4,20.9,30.8,27.5,92.0,0.0,3.9,,0,0,0,0,1
2024-03-26,736.115929,2024,3,1,0,26.5,21.2,31.3,27.5,93.0,23.8,3.1,,0,0,0,0,1
2024-03-27,1324.655645,2024,3,2,0,27.3,19.8,31.1,27.3,94.0,0.0,10.2,,0,0,0,0,1
2024-03-28,992.267059,2024,3,3,0,27.2,20.2,32.3,27.5,94.0,0.0,8.600000000000001,,0,1,0,0,1
2024-03-29,772.195877,2024,3,4,0,27.7,21.1,32.3,27.3,96.0,0.0,10.0,Good Friday,1,0,0,1,0
2024-03-30,840.6222449999999,2024,3,5,1,26.8,19.2,32.1,27.3,96.0,0.0,10.5,,0,0,1,0,0
2024-03-31,683.9342959999999,2024,3,6,1,27.1,19.3,32.5,27.1,96.0,0.0,10.3,,0,0,0,0,0
2024-04-04,929.8531609999998,2024,4,3,0,26.8,19.2,31.6,26.7,89.0,0.0,9.4,,0,0,0,0,1
2024-04-05,662.9774280000001,2024,4,4,0,26.6,18.1,31.8,26.9,94.0,0.0,9.7,,0,0,0,0,1
2024-04-06,636.857074,2024,4,5,1,26.2,18.0,32.0,27.0,95.0,0.0,8.4,,0,0,0,0,0
2024-04-07,593.23093,2024,4,6,1,26.8,18.4,31.7,26.8,90.0,0.0,8.3,,0,0,0,0,0
2024-04-09,574.238892,2024,4,1,0,26.9,20.0,30.5,26.7,93.0,0.0,8.6,,0,0,0,0,1
2024-04-10,594.2689690000001,2024,4,2,0,26.7,20.2,29.7,26.4,94.0,0.0,7.4,,0,0,0,0,1
2024-04-11,628.98579,2024,4,3,0,27.2,19.4,32.3,26.6,94.0,0.0,8.7,,0,0,0,0,1
2024-04-13,1883.95436,2024,4,5,1,27.4,20.1,32.5,26.3,96.0,0.0,7.2,,0,0,0,0,0
2024-04-14,661.5268620000002,2024,4,6,1,28.5,19.0,32.6,26.2,95.0,0.0,6.2,,0,0,0,0,0
2024-04-15,914.689288,2024,4,0,0,26.9,19.6,31.2,26.2,90.0,0.0,10.6,,0,0,0,0,1
2024-04-16,819.927906,2024,4,1,0,26.7,21.2,31.6,26.5,93.0,0.0,6.2,,0,0,0,0,1
2024-04-17,867.3410529999999,2024,4,2,0,26.8,19.3,31.7,26.3,93.0,0.0,8.4,,0,0,0,0,1
2024-04-18,874.201846,2024,4,3,0,26.9,19.6,31.3,26.2,89.0,0.0,6.5,,0,0,0,0,1
2024-04-19,810.4796190000001,2024,4,4,0,26.6,19.5,31.8,26.4,89.0,0.0,6.699999999999999,,0,0,0,0,1
2024-04-20,766.8472580000001,2024,4,5,1,26.8,19.8,32.0,26.5,91.0,0.0,6.6,,0,0,0,0,0
2024-04-21,760.563175,2024,4,6,1,27.4,19.3,32.2,26.1,95.0,0.0,9.0,,0,0,0,0,0
2024-04-22,840.8408430000001,2024,4,0,0,26.6,19.1,31.8,26.3,88.0,0.0,4.0,,0,0,0,0,1
2024-04-23,940.3622,2024,4,1,0,26.8,19.8,30.1,26.5,88.0,0.0,9.4,,0,0,0,0,1
2024-04-24,938.58117,2024,4,2,0,26.7,19.5,30.9,26.3,91.0,0.0,8.8,,0,0,0,0,1
2024-04-25,962.340951,2024,4,3,0,27.3,20.0,32.3,25.8,91.0,0.0,8.8,,0,0,0,0,1
2024-04-26,890.76548,2024,4,4,0,26.5,19.8,31.4,26.0,90.0,0.0,9.3,,0,0,0,0,1
2024-04-27,779.771012,2024,4,5,1,27.0,20.4,30.8,26.2,87.0,0.0,8.8,,0,0,0,0,0
2024-04-28,746.217546,2024,4,6,1,26.9,20.2,30.7,25.8,93.0,0.0,9.0,,0,0,0,0,0
2024-04-29,898.3975589999999,2024,4,0,0,27.2,19.9,31.7,25.9,89.0,0.0,10.8,,0,0,0,0,1
2024-04-30,904.286621,2024,4,1,0,26.6,17.6,31.1,26.1,83.0,0.0,9.7,,0,1,0,0,1
2024-05-04,870.1448980000001,2024,5,5,1,26.2,19.6,30.2,25.9,87.0,0.0,2.8,,0,0,1,0,0
2024-05-05,592.041981,2024,5,6,1,26.2,19.8,29.6,25.7,89.0,0.0,3.8,,0,0,0,0,0
2024-05-06,618.176644,2024,5,0,0,25.6,18.9,29.5,25.8,91.0,0.0,1.6,,0,0,0,0,1
2024-05-07,614.4526790000001,2024,5,1,0,25.8,19.4,28.7,25.5,92.0,0.0,1.4,,0,0,0,0,1
2024-05-09,584.531808,2024,5,3,0,25.3,19.8,29.4,25.3,91.0,0.0,4.0,,0,0,0,0,1
2024-05-10,608.35414,2024,5,4,0,25.1,19.6,29.8,25.1,90.0,0.0,8.2,,0,0,0,0,1
2024-05-11,619.931114,2024,5,5,1,25.2,18.6,29.9,25.2,93.0,0.0,4.0,,0,0,0,0,0
2024-05-13,844.5176230000001,2024,5,0,0,24.9,18.7,29.2,25.1,89.0,0.0,6.3,,0,0,0,0,1
2024-05-14,815.1006150000001,2024,5,1,0,25.7,20.2,28.7,24.8,93.0,0.0,2.3,,0,0,0,0,1
2024-05-15,750.3449719999999,2024,5,2,0,25.8,20.2,29.6,24.6,86.0,0.0,6.8,,0,0,0,0,1
2024-05-16,785.106816,2024,5,3,0,25.4,20.0,28.5,24.8,87.0,0.0,7.4,,0,0,0,0,1
2024-05-17,648.8325880000001,2024,5,4,0,25.0,19.8,28.6,24.8,90.0,0.0,0.0,,0,0,0,0,1
2024-05-18,714.542799,2024,5,5,1,25.1,19.9,29.6,24.6,92.0,0.0,5.1,,0,0,0,0,0
2024-05-19,588.1327520000001,2024,5,6,1,25.4,19.7,29.7,24.5,91.0,0.0,2.7,,0,0,0,0,0
2024-05-20,779.7662849999999,2024,5,0,0,25.0,20.0,28.4,24.7,88.0,0.0,6.5,,0,0,0,0,1
2024-05-21,733.81807,2024,5,1,0,24.9,20.0,28.8,24.2,85.0,0.0,5.3,,0,0,0,0,1
2024-05-22,706.6042359999999,2024,5,2,0,24.9,19.2,28.7,23.8,94.0,0.0,6.4,,0,0,0,0,1
2024-05-23,772.4763990000001,2024,5,3,0,24.9,18.3,28.9,24.5,85.0,0.0,8.1,,0,1,0,0,1
2024-05-24,713.1749580000001,2024,5,4,0,25.1,18.5,29.7,24.7,90.0,0.0,6.4,The Battle of Pichincha,1,0,0,1,0
2024-05-25,688.161383,2024,5,5,1,24.9,18.9,28.9,24.5,88.0,0.0,0.7,,0,0,1,0,0
2024-05-26,607.051923,2024,5,6,1,25.3,19.1,28.5,24.3,97.0,0.0,1.2,,0,0,0,0,0
2024-05-27,751.5523900000001,2024,5,0,0,24.3,18.6,28.5,24.2,93.0,0.0,7.2,,0,0,0,0,1
2024-05-28,787.626218,2024,5,1,0,24.6,19.0,27.6,23.8,92.0,1.0,7.1,,0,0,0,0,1
2024-05-29,679.9603719999999,2024,5,2,0,24.1,18.8,27.5,23.9,92.0,0.0,0.2,,0,0,0,0,1
2024-05-30,677.648875,2024,5,3,0,24.5,19.4,27.7,23.7,89.0,0.0,3.2,,0,0,0,0,1
2024-05-31,645.386722,2024,5,4,0,24.1,19.2,27.8,23.7,94.0,0.0,2.7,,0,0,0,0,1
2024-06-04,828.083614,2024,6,1,0,23.6,17.4,26.2,23.2,88.0,0.0,0.0,,0,0,0,0,1
2024-06-05,772.3859870000001,2024,6,2,0,23.8,18.8,27.0,22.8,92.0,0.0,0.5,,0,0,0,0,1
2024-06-06,646.834214,2024,6,3,0,23.5,18.2,25.8,22.5,92.0,0.0,1.8,,0,0,0,0,1
2024-06-07,607.229977,2024,6,4,0,24.0,18.5,27.5,22.6,96.0,0.0,5.800000000000001,,0,0,0,0,1
2024-06-09,590.076879,2024,6,6,1,23.6,19.7,27.2,22.6,89.0,0.0,0.0,,0,0,0,0,0
2024-06-10,510.086661,2024,6,0,0,23.7,19.5,26.4,22.4,94.0,0.0,6.1,,0,0,0,0,1
2024-06-11,633.390962,2024,6,1,0,23.3,18.2,26.4,22.5,88.0,0.0,0.2,,0,0,0,0,1
2024-06-13,672.795622,2024,6,3,0,23.5,16.4,27.2,22.9,83.0,0.0,7.0,,0,0,0,0,1
2024-06-14,697.674911,2024,6,4,0,24.4,16.8,27.4,22.7,90.0,0.0,3.9,,0,0,0,0,1
2024-06-15,642.2023439999999,2024,6,5,1,23.7,18.3,26.7,22.4,92.0,0.0,1.6,,0,0,0,0,0
2024-06-16,524.368111,2024,6,6,1,24.1,18.8,26.9,23.0,91.0,0.0,4.5,,0,0,0,0,0
2024-06-17,656.2630929999999,2024,6,0,0,23.8,18.6,27.5,23.0,90.0,0.0,3.5,,0,0,0,0,1
2024-06-18,594.4764560000001,2024,6,1,0,22.6,18.2,24.4,23.0,95.0,0.2,0.2,,0,0,0,0,1
2024-06-19,579.29808,2024,6,2,0,22.4,17.9,29.5,22.8,96.0,4.55,0.0,,0,0,0,0,1
2024-06-20,630.607132,2024,6,3,0,23.1,18.6,25.5,22.8,92.0,0.2,2.1,,0,0,0,0,1
2024-06-21,585.492661,2024,6,4,0,23.1,18.2,26.5,22.8,95.0,1.1,1.2,,0,0,0,0,1
2024-06-22,546.1376240000001,2024,6,5,1,22.4,17.8,25.0,22.8,95.0,0.2,0.3,,0,0,0,0,0
2024-06-23,595.6997799999999,2024,6,6,1,23.2,17.4,25.9,22.6,92.0,0.1,1.0,,0,0,0,0,0
2024-06-24,637.5478659999999,2024,6,0,0,22.2,18.0,25.5,22.8,96.0,0.6,0.5,,0,0,0,0,1
2024-06-25,608.621822,2024,6,1,0,22.3,15.8,24.8,22.0,92.0,0.0,0.2,,0,0,0,0,1
2024-06-26,675.387619,2024,6,2,0,22.9,16.3,25.8,22.0,91.0,0.2,8.6,,0,0,0,0,1
2024-06-27,683.925571,2024,6,3,0,22.8,16.7,26.2,22.2,92.0,0.0,6.7,,0,0,0,0,1
2024-06-28,634.18804,2024,6,4,0,23.4,16.5,26.5,22.0,92.0,0.0,6.3,,0,0,0,0,1
2024-06-29,615.561137,2024,6,5,1,23.6,17.2,26.3,22.0,91.0,0.4,2.3000000000000003,,0,0,0,0,0
2024-06-30,539.508408,2024,6,6,1,24.3,17.4,27.3,22.3,89.0,0.0,4.9,,0,0,0,0,0
2024-07-04,739.9056560000001,2024,7,3,0,21.8,17.2,26.0,22.2,94.0,0.0,0.0,,0,0,0,0,1
2024-07-05,776.0810700000001,2024,7,4,0,22.1,17.8,25.8,22.0,95.0,5.7,0.9,,0,0,0,0,1
2024-07-06,645.5506250000001,2024,7,5,1,22.6,16.7,25.3,22.1,94.0,0.0,3.9,,0,0,0,0,0
2024-07-07,570.433171,2024,7,6,1,22.7,15.8,25.5,22.0,94.0,0.0,0.0,,0,0,0,0,0
2024-07-09,561.9201929999999,2024,7,1,0,22.3,17.5,25.2,21.8,96.0,0.4,0.4,,0,0,0,0,1
2024-07-10,614.7588859999998,2024,7,2,0,22.3,16.3,25.0,21.5,96.0,0.71,5.1,,0,0,0,0,1
2024-07-11,625.8222529999999,2024,7,3,0,22.0,16.6,25.0,21.7,94.0,0.0,0.3,,0,0,0,0,1
2024-07-13,607.395255,2024,7,5,1,22.7,17.0,25.7,21.8,95.0,0.2,3.8,,0,0,0,0,0
2024-07-14,570.216007,2024,7,6,1,22.8,17.6,25.7,21.6,100.0,0.6,2.9,,0,0,0,0,0
2024-07-15,952.9498219999998,2024,7,0,0,21.8,17.8,24.6,21.4,95.0,0.5,1.6,,0,0,0,0,1
2024-07-16,592.5278010000002,2024,7,1,0,21.9,17.3,24.2,21.6,91.0,0.2,0.9,,0,0,0,0,1
2024-07-17,634.988177,2024,7,2,0,22.3,16.4,29.5,21.8,92.0,1.3,3.4,,0,0,0,0,1
2024-07-18,658.8152759999999,2024,7,3,0,23.3,16.9,26.0,22.2,89.0,0.0,7.9,,0,0,0,0,1
2024-07-19,615.238998,2024,7,4,0,23.1,18.3,26.2,22.0,89.0,0.0,2.0,,0,0,0,0,1
2024-07-20,587.87005,2024,7,5,1,22.1,18.3,26.3,22.3,93.0,0.7,0.7000000000000001,,0,0,0,0,0
2024-07-21,673.193089,2024,7,6,1,22.5,17.2,26.2,21.9,89.0,0.5,0.6,,0,0,0,0,0
2024-07-22,639.222026,2024,7,0,0,22.5,17.0,26.3,22.2,93.0,0.5,2.6,,0,0,0,0,1
2024-07-23,624.468298,2024,7,1,0,21.6,16.7,24.0,22.4,93.0,0.3,2.3,,0,0,0,0,1
2024-07-24,616.8883169999999,2024,7,2,0,21.7,16.4,23.8,22.4,92.0,0.6,3.3,,0,0,0,0,1
2024-07-25,606.9234999999999,2024,7,3,0,21.4,15.9,24.0,20.3,94.0,0.7,5.7,,0,0,0,0,1
2024-07-26,614.625501,2024,7,4,0,21.2,16.0,24.2,21.5,94.0,3.3,4.7,,0,0,0,0,1
