date,demand_kwh_total,demand_imputed_kwh,target_kwh,is_missing_original,is_imputed_day,year,month,weekofyear,dow,is_weekend,is_business_day,holiday_name,is_holiday,is_pre_holiday,is_post_holiday,is_long_weekend,t_mean_c,t_max_c,t_min_c,rh_mean_pct,precip_mm,sun_hours,sst_c,year_check,month_check,dow_check
2025-01-14,742.5267719999999,742.5267719999999,742.5267719999999,0,0,2025,1,3,1,0,1,,0,0,0,0,24.5,26.3,21.3,96.0,3.4,0.0,24.6,2025,1,1
2025-01-15,849.1714000000001,849.1714000000001,849.1714000000001,0,0,2025,1,3,2,0,1,,0,0,0,0,25.7,28.8,21.3,97.0,0.2,6.6,24.7,2025,1,2
2025-01-16,945.699301,945.699301,945.699301,0,0,2025,1,3,3,0,1,,0,0,0,0,25.8,30.6,20.9,93.0,0.0,7.1,24.6,2025,1,3
2025-01-17,872.633557,872.633557,872.633557,0,0,2025,1,3,4,0,1,,0,0,0,0,26.5,31.2,21.3,95.0,0.0,7.1,24.8,2025,1,4
2025-01-18,797.5559719999999,797.5559719999999,797.5559719999999,0,0,2025,1,3,5,1,0,,0,0,0,0,26.7,31.6,21.5,94.0,0.0,6.7,24.8,2025,1,5
2025-01-19,698.088075,698.088075,698.088075,0,0,2025,1,3,6,1,0,,0,0,0,0,26.1,31.9,21.6,93.0,0.0,6.800000000000001,24.6,2025,1,6
2025-01-20,886.725357,886.725357,886.725357,0,0,2025,1,4,0,0,1,,0,0,0,0,26.1,30.7,21.9,97.0,0.0,8.0,24.9,2025,1,0
2025-01-21,763.0219,763.0219,763.0219,0,0,2025,1,4,1,0,1,,0,0,0,0,26.3,29.8,22.1,94.0,0.0,6.1,24.9,2025,1,1
2025-01-22,765.982673,765.982673,765.982673,0,0,2025,1,4,2,0,1,,0,0,0,0,25.9,29.0,22.6,89.0,0.0,0.3,24.7,2025,1,2
2025-01-23,903.1549230000002,903.1549230000002,903.1549230000002,0,0,2025,1,4,3,0,1,,0,0,0,0,26.7,31.0,22.2,95.0,0.0,6.4,24.8,2025,1,3
2025-01-24,768.4417970000002,768.4417970000002,768.4417970000002,0,0,2025,1,4,4,0,1,,0,0,0,0,25.2,31.1,22.0,94.0,0.1,1.7,24.8,2025,1,4
2025-01-25,875.486319,875.486319,875.486319,0,0,2025,1,4,5,1,0,,0,0,0,0,26.7,31.0,22.3,94.0,0.0,5.300000000000001,24.9,2025,1,5
2025-01-26,679.2768400000001,679.2768400000001,679.2768400000001,0,0,2025,1,4,6,1,0,,0,0,0,0,26.6,31.0,22.5,95.0,6.4,3.0,25.1,2025,1,6
2025-01-27,961.496061,961.496061,961.496061,0,0,2025,1,5,0,0,1,,0,0,0,0,27.1,30.7,22.4,91.0,0.0,6.8,25.0,2025,1,0
2025-01-28,865.046125,865.046125,865.046125,0,0,2025,1,5,1,0,1,,0,0,0,0,25.7,30.6,23.5,90.0,0.0,5.2,24.9,2025,1,1
2025-01-29,977.515625,977.515625,977.515625,0,0,2025,1,5,2,0,1,,0,0,0,0,26.9,31.5,23.8,94.0,0.0,7.6,24.9,2025,1,2
2025-01-30,956.040877,956.040877,956.040877,0,0,2025,1,5,3,0,1,,0,0,0,0,26.6,30.3,23.6,95.0,0.0,7.8,24.9,2025,1,3
2025-01-31,883.363282,883.363282,883.363282,0,0,2025,1,5,4,0,1,,0,0,0,0,26.7,30.3,23.5,89.0,0.0,2.9000000000000004,24.7,2025,1,4
2025-02-01,772.2426540000001,772.2426540000001,772.2426540000001,0,0,2025,2,5,5,1,0,,0,0,0,0,26.5,30.8,22.6,97.0,0.0,8.7,24.8,2025,2,5
2025-02-02,676.5677629999999,676.5677629999999,676.5677629999999,0,0,2025,2,5,6,1,0,,0,0,0,0,26.7,31.0,22.6,95.0,2.0,5.9,25.2,2025,2,6
2025-02-03,719.6598210000001,719.6598210000001,719.6598210000001,0,0,2025,2,6,0,0,1,,0,0,0,0,27.1,31.2,22.8,92.0,0.0,7.0,25.0,2025,2,0
2025-02-04,835.435921,835.435921,835.435921,0,0,2025,2,6,1,0,1,,0,0,0,0,27.3,30.8,22.5,92.0,0.0,9.1,24.8,2025,2,1
2025-02-05,1381.633714,1381.633714,1381.633714,0,0,2025,2,6,2,0,1,,0,0,0,0,27.4,31.6,23.4,94.0,0.0,9.2,24.8,2025,2,2
2025-02-06,848.9888799999999,848.9888799999999,848.9888799999999,0,0,2025,2,6,3,0,1,,0,0,0,0,26.6,31.8,21.2,88.0,0.0,8.7,24.6,2025,2,3
2025-02-07,747.5564390000001,747.5564390000001,747.5564390000001,0,0,2025,2,6,4,0,1,,0,0,0,0,26.6,31.6,21.5,91.0,0.0,8.1,24.5,2025,2,4
2025-02-08,678.9473009999999,678.9473009999999,678.9473009999999,0,0,2025,2,6,5,1,0,,0,0,0,0,26.6,31.8,20.6,94.0,0.0,9.0,24.7,2025,2,5
2025-02-09,613.873294,613.873294,613.873294,0,0,2025,2,6,6,1,0,,0,0,0,0,25.8,31.7,20.6,97.0,0.0,0.4,24.5,2025,2,6
2025-02-10,637.8075070000001,637.8075070000001,637.8075070000001,0,0,2025,2,7,0,0,1,,0,0,0,0,24.5,27.8,20.8,98.0,1.5,3.6,24.5,2025,2,0
2025-02-11,,701.8923395,701.8923395,1,1,2025,2,7,1,0,0,,0,0,0,0,24.933333333333334,28.733333333333334,21.5,97.33333333333333,3.6999999999999997,2.7333333333333334,24.566666666666666,2025,2,1
2025-02-12,,685.4051509999999,685.4051509999999,1,1,2025,2,7,2,0,0,,0,0,0,0,25.366666666666667,29.666666666666668,22.2,96.66666666666667,5.8999999999999995,1.8666666666666665,24.633333333333333,2025,2,2
2025-02-13,1023.394401,1023.394401,1023.394401,0,0,2025,2,7,3,0,1,,0,0,0,0,25.8,30.6,22.9,96.0,8.1,1.0,24.7,2025,2,3
2025-02-14,692.5451499999999,692.5451499999999,692.5451499999999,0,0,2025,2,7,4,0,1,,0,0,0,0,24.7,27.4,23.1,89.0,18.8,0.0,24.7,2025,2,4
2025-02-15,1009.828828,1009.828828,1009.828828,0,0,2025,2,7,5,1,0,,0,0,0,0,26.7,30.0,23.0,92.0,0.0,7.0,24.6,2025,2,5
2025-02-16,708.572296,708.572296,708.572296,0,0,2025,2,7,6,1,0,,0,0,0,0,26.5,29.8,22.5,90.0,0.0,4.300000000000001,24.5,2025,2,6
2025-02-17,958.939141,958.939141,958.939141,0,0,2025,2,8,0,0,1,,0,0,0,0,26.2,30.0,22.5,93.0,0.0,7.8,24.9,2025,2,0
2025-02-18,1070.3820030000002,1070.3820030000002,1070.3820030000002,0,0,2025,2,8,1,0,1,,0,0,0,0,27.0,30.8,22.7,86.0,1.0,7.2,24.7,2025,2,1
2025-02-19,1008.6076900000002,1008.6076900000002,1008.6076900000002,0,0,2025,2,8,2,0,1,,0,0,0,0,27.4,30.6,24.5,92.0,0.0,5.4,24.4,2025,2,2
2025-02-20,1106.012046,1106.012046,1106.012046,0,0,2025,2,8,3,0,1,,0,0,0,0,27.4,31.0,23.5,91.0,0.0,8.4,24.4,2025,2,3
2025-02-21,1047.5398249999998,1047.5398249999998,1047.5398249999998,0,0,2025,2,8,4,0,1,,0,0,0,0,27.4,31.7,22.6,94.0,0.0,7.2,24.6,2025,2,4
2025-02-22,958.57872,958.57872,958.57872,0,0,2025,2,8,5,1,0,,0,0,0,0,27.7,32.7,22.3,93.0,0.0,5.1,24.6,2025,2,5
2025-02-23,596.099369,596.099369,596.099369,0,0,2025,2,8,6,1,0,,0,0,0,0,25.5,32.1,23.6,95.0,4.5,0.5,24.8,2025,2,6
2025-02-24,1172.400107,1172.400107,1172.400107,0,0,2025,2,9,0,0,1,,0,0,0,0,27.1,32.6,23.8,93.0,7.6,6.5,24.8,2025,2,0
2025-02-25,1052.4826939999998,1052.4826939999998,1052.4826939999998,0,0,2025,2,9,1,0,1,,0,0,0,0,28.1,31.5,24.5,91.0,0.0,6.9,24.5,2025,2,1
2025-02-26,1273.179988,1273.179988,1273.179988,0,0,2025,2,9,2,0,1,,0,0,0,0,27.3,30.2,23.8,93.0,3.7,1.4,24.7,2025,2,2
2025-02-27,1392.966836,1392.966836,1392.966836,0,0,2025,2,9,3,0,1,,0,0,0,0,26.3,31.7,22.6,94.0,28.0,0.3,24.8,2025,2,3
2025-02-28,851.159206,851.159206,851.159206,0,0,2025,2,9,4,0,1,,0,0,0,0,25.7,29.5,22.2,95.0,16.0,0.2,24.6,2025,2,4
2025-03-01,698.293193,698.293193,698.293193,0,0,2025,3,9,5,1,0,,0,0,0,0,26.1,31.6,22.5,95.0,5.5,8.1,24.7,2025,3,5
2025-03-02,960.929398,960.929398,960.929398,0,0,2025,3,9,6,1,0,,0,1,0,0,27.2,31.8,22.3,91.0,0.8,6.1,24.8,2025,3,6
2025-03-03,907.817165,907.817165,907.817165,0,0,2025,3,10,0,0,0,Carnival,1,1,0,1,27.9,32.3,22.5,94.0,0.0,4.8,24.5,2025,3,0
2025-03-04,985.806103,985.806103,985.806103,0,0,2025,3,10,1,0,0,Carnival,1,0,1,0,27.5,32.0,22.7,96.0,7.8,1.4,24.6,2025,3,1
2025-03-05,810.050222,810.050222,810.050222,0,0,2025,3,10,2,0,1,,0,0,1,0,26.5,31.7,22.2,96.0,3.1,6.0,24.4,2025,3,2
2025-03-06,842.911786,842.911786,842.911786,0,0,2025,3,10,3,0,1,,0,0,0,0,27.0,31.2,22.4,94.0,0.3,5.3,24.8,2025,3,3
2025-03-07,929.440029,929.440029,929.440029,0,0,2025,3,10,4,0,1,,0,0,0,0,26.9,31.7,22.8,91.0,0.0,8.0,25.0,2025,3,4
2025-03-08,559.847921,559.847921,559.847921,0,0,2025,3,10,5,1,0,,0,0,0,0,26.7,31.3,22.2,93.0,0.0,5.5,25.2,2025,3,5
2025-03-09,613.8479880000001,613.8479880000001,613.8479880000001,0,0,2025,3,10,6,1,0,,0,0,0,0,25.8,32.2,22.1,94.0,1.0,3.5,25.3,2025,3,6
2025-03-10,624.4245639999999,624.4245639999999,624.4245639999999,0,0,2025,3,11,0,0,1,,0,0,0,0,26.5,32.5,22.3,94.0,5.499999999999999,4.2,25.5,2025,3,0
2025-03-11,,701.8923395,701.8923395,1,1,2025,3,11,1,0,0,,0,0,0,0,26.666666666666668,31.666666666666668,22.833333333333332,94.66666666666667,4.433333333333333,4.933333333333334,25.533333333333335,2025,3,1
2025-03-12,,685.4051509999999,685.4051509999999,1,1,2025,3,11,2,0,0,,0,0,0,0,26.833333333333332,30.833333333333332,23.366666666666667,95.33333333333333,3.3666666666666667,5.666666666666667,25.566666666666666,2025,3,2
2025-03-13,1137.055091,1137.055091,1137.055091,0,0,2025,3,11,3,0,1,,0,0,0,0,27.0,30.0,23.9,96.0,2.3000000000000003,6.4,25.6,2025,3,3
2025-03-14,1151.069062,1151.069062,1151.069062,0,0,2025,3,11,4,0,1,,0,0,0,0,27.2,31.7,24.3,92.0,0.0,5.9,25.5,2025,3,4
2025-03-15,916.456662,916.456662,916.456662,0,0,2025,3,11,5,1,0,,0,0,0,0,26.0,32.5,22.8,96.0,4.0,7.4,25.4,2025,3,5
2025-03-16,869.060967,869.060967,869.060967,0,0,2025,3,11,6,1,0,,0,0,0,0,27.4,31.6,23.2,93.0,2.8,10.9,25.6,2025,3,6
2025-03-17,908.730053,908.730053,908.730053,0,0,2025,3,12,0,0,1,,0,0,0,0,27.4,33.1,24.0,90.0,3.6,0.3,25.6,2025,3,0
2025-03-18,775.824135,775.824135,775.824135,0,0,2025,3,12,1,0,1,,0,0,0,0,26.3,28.0,23.1,90.0,63.3,0.0,25.4,2025,3,1
2025-03-19,1034.495663,1034.495663,1034.495663,0,0,2025,3,12,2,0,1,,0,0,0,0,28.1,32.2,23.6,89.0,0.0,8.8,25.2,2025,3,2
2025-03-20,1062.644161,1062.644161,1062.644161,0,0,2025,3,12,3,0,1,,0,0,0,0,27.9,32.6,22.6,90.0,2.2,6.1,25.4,2025,3,3
2025-03-21,1063.587771,1063.587771,1063.587771,0,0,2025,3,12,4,0,1,,0,0,0,0,28.2,33.1,23.1,89.0,0.0,9.1,25.5,2025,3,4
2025-03-22,942.904779,942.904779,942.904779,0,0,2025,3,12,5,1,0,,0,0,0,0,28.4,33.3,23.5,91.0,0.0,8.7,25.5,2025,3,5
2025-03-23,819.9616129999999,819.9616129999999,819.9616129999999,0,0,2025,3,12,6,1,0,,0,0,0,0,28.2,33.1,23.2,95.0,0.0,7.8,25.3,2025,3,6
2025-03-24,1000.469667,1000.469667,1000.469667,0,0,2025,3,13,0,0,1,,0,0,0,0,27.8,31.0,24.0,95.0,8.0,5.1,25.5,2025,3,0
2025-03-25,2228.315839,2228.315839,2228.315839,0,0,2025,3,13,1,0,1,,0,0,0,0,27.4,32.7,23.5,90.0,2.3,8.0,25.2,2025,3,1
2025-03-26,779.6928670000001,779.6928670000001,779.6928670000001,0,0,2025,3,13,2,0,1,,0,0,0,0,25.8,30.3,23.6,91.0,130.4,0.0,25.5,2025,3,2
2025-03-27,1092.729939,1092.729939,1092.729939,0,0,2025,3,13,3,0,1,,0,0,0,0,26.7,30.5,23.5,91.0,0.3,3.2,25.1,2025,3,3
2025-03-28,1103.987663,1103.987663,1103.987663,0,0,2025,3,13,4,0,1,,0,0,0,0,26.9,31.2,23.0,97.0,0.0,7.3,25.0,2025,3,4
2025-03-29,883.71922,883.71922,883.71922,0,0,2025,3,13,5,1,0,,0,0,0,0,27.0,30.8,22.0,94.0,1.3,3.9,25.2,2025,3,5
2025-03-30,854.1745500000001,854.1745500000001,854.1745500000001,0,0,2025,3,13,6,1,0,,0,0,0,0,27.2,31.9,21.8,96.0,0.2,10.1,24.8,2025,3,6
2025-03-31,1014.287159,1014.287159,1014.287159,0,0,2025,3,14,0,0,1,,0,0,0,0,27.4,33.2,21.9,92.0,0.0,6.1000000000000005,25.0,2025,3,0
2025-04-01,801.444997,801.444997,801.444997,0,0,2025,4,14,1,0,1,,0,0,0,0,27.3,32.8,23.8,90.0,29.5,3.8,25.7,2025,4,1
2025-04-02,940.195947,940.195947,940.195947,0,0,2025,4,14,2,0,1,,0,0,0,0,26.5,32.5,23.9,91.0,16.5,0.5,26.3,2025,4,2
2025-04-03,697.854006,697.854006,697.854006,0,0,2025,4,14,3,0,1,,0,0,0,0,27.7,31.2,23.9,89.0,0.0,4.4,26.5,2025,4,3
2025-04-04,1044.054828,1044.054828,1044.054828,0,0,2025,4,14,4,0,1,,0,0,0,0,28.1,31.9,23.5,96.0,0.0,7.9,26.7,2025,4,4
2025-04-05,761.6261129999999,761.6261129999999,761.6261129999999,0,0,2025,4,14,5,1,0,,0,0,0,0,27.4,30.6,22.8,97.0,24.7,0.0,26.7,2025,4,5
2025-04-06,837.211224,837.211224,837.211224,0,0,2025,4,14,6,1,0,,0,0,0,0,28.3,31.4,23.8,94.0,0.2,7.4,26.6,2025,4,6
2025-04-07,752.2178040000001,752.2178040000001,752.2178040000001,0,0,2025,4,15,0,0,1,,0,0,0,0,28.2,32.3,23.0,94.0,0.0,7.1,26.8,2025,4,0
2025-04-08,753.531457,753.531457,753.531457,0,0,2025,4,15,1,0,1,,0,0,0,0,26.8,31.2,23.5,94.0,13.999999999999998,1.8,26.5,2025,4,1
2025-04-09,605.2068310000001,605.2068310000001,605.2068310000001,0,0,2025,4,15,2,0,1,,0,0,0,0,27.0,31.5,23.5,96.0,20.0,2.4,26.8,2025,4,2
2025-04-10,611.0523159999999,611.0523159999999,611.0523159999999,0,0,2025,4,15,3,0,1,,0,0,0,0,27.0,31.2,23.7,88.0,1.1,1.6,26.6,2025,4,3
2025-04-11,,677.8378594999999,677.8378594999999,1,1,2025,4,15,4,0,0,,0,0,0,0,27.066666666666666,31.4,23.53333333333333,90.0,0.7333333333333334,3.7666666666666666,26.666666666666668,2025,4,4
2025-04-12,,648.529662,648.529662,1,1,2025,4,15,5,0,0,,0,0,0,0,27.133333333333333,31.6,23.366666666666667,92.0,0.3666666666666667,5.933333333333334,26.733333333333334,2025,4,5
2025-04-13,806.9929050000001,806.9929050000001,806.9929050000001,0,0,2025,4,15,6,1,0,,0,0,0,0,27.2,31.8,23.2,94.0,0.0,8.1,26.8,2025,4,6
2025-04-14,1010.7294820000002,1010.7294820000002,1010.7294820000002,0,0,2025,4,16,0,0,1,,0,0,0,0,27.3,32.0,23.6,95.0,0.0,7.3,26.7,2025,4,0
2025-04-15,977.947098,977.947098,977.947098,0,0,2025,4,16,1,0,1,,0,0,0,0,28.0,31.2,22.3,95.0,0.0,7.1,26.7,2025,4,1
2025-04-16,876.0260780000001,876.0260780000001,876.0260780000001,0,0,2025,4,16,2,0,1,,0,0,0,0,27.3,31.6,22.5,93.0,0.4,3.7,26.8,2025,4,2
2025-04-17,883.9629669999998,883.9629669999998,883.9629669999998,0,0,2025,4,16,3,0,1,,0,1,0,0,27.2,31.7,22.5,95.0,0.1,5.0,25.8,2025,4,3
2025-04-18,819.46572,819.46572,819.46572,0,0,2025,4,16,4,0,0,Good Friday,1,0,0,1,27.1,31.9,22.3,94.0,0.1,6.9,25.8,2025,4,4
2025-04-19,874.1391130000001,874.1391130000001,874.1391130000001,0,0,2025,4,16,5,1,0,,0,0,1,0,27.1,32.1,22.8,93.0,1.3,8.3,26.0,2025,4,5
2025-04-20,728.359696,728.359696,728.359696,0,0,2025,4,16,6,1,0,,0,0,0,0,27.1,31.8,22.5,96.0,0.0,6.9,25.8,2025,4,6
2025-04-21,1092.55366,1092.55366,1092.55366,0,0,2025,4,17,0,0,1,,0,0,0,0,26.1,31.7,22.3,97.0,0.5,3.2,25.9,2025,4,0
2025-04-22,990.485802,990.485802,990.485802,0,0,2025,4,17,1,0,1,,0,0,0,0,27.2,31.8,22.8,96.0,0.0,7.1,26.3,2025,4,1
2025-04-23,986.292419,986.292419,986.292419,0,0,2025,4,17,2,0,1,,0,0,0,0,27.1,31.2,22.6,93.0,0.0,7.8,26.5,2025,4,2
2025-04-24,922.95536,922.95536,922.95536,0,0,2025,4,17,3,0,1,,0,0,0,0,26.2,29.6,23.5,88.0,2.2,1.6,26.7,2025,4,3
2025-04-25,955.399552,955.399552,955.399552,0,0,2025,4,17,4,0,1,,0,0,0,0,26.9,31.2,23.1,96.0,0.3,8.1,26.5,2025,4,4
2025-04-26,814.081253,814.081253,814.081253,0,0,2025,4,17,5,1,0,,0,0,0,0,27.0,31.0,23.5,96.0,0.0,7.9,26.8,2025,4,5
2025-04-27,749.3969300000001,749.3969300000001,749.3969300000001,0,0,2025,4,17,6,1,0,,0,0,0,0,27.3,31.6,22.6,95.0,0.0,10.0,26.8,2025,4,6
2025-04-28,965.762272,965.762272,965.762272,0,0,2025,4,18,0,0,1,,0,0,0,0,27.0,32.1,22.3,97.0,0.0,8.8,26.5,2025,4,0
2025-04-29,851.44427,851.44427,851.44427,0,0,2025,4,18,1,0,1,,0,0,0,0,26.4,31.5,22.2,88.0,0.0,4.5,26.7,2025,4,1
2025-04-30,940.786769,940.786769,940.786769,0,0,2025,4,18,2,0,1,,0,1,0,0,25.8,31.6,21.5,91.0,0.0,10.0,26.7,2025,4,2
2025-05-01,724.811792,724.811792,724.811792,0,0,2025,5,18,3,0,0,Labor Day,1,1,0,0,25.4,29.6,22.0,91.0,0.0,8.9,26.5,2025,5,3
2025-05-02,950.885861,950.885861,950.885861,0,0,2025,5,18,4,0,0,Labor Day (observed),1,0,1,1,26.5,29.7,22.3,95.0,0.0,8.8,26.6,2025,5,4
2025-05-03,1026.207592,1026.207592,1026.207592,0,0,2025,5,18,5,1,0,,0,0,1,0,25.9,31.6,21.3,91.0,0.0,10.4,26.6,2025,5,5
2025-05-04,995.08873,995.08873,995.08873,0,0,2025,5,18,6,1,0,,0,0,0,0,25.6,31.8,21.5,88.0,0.0,9.6,26.8,2025,5,6
2025-05-05,974.942505,974.942505,974.942505,0,0,2025,5,19,0,0,1,,0,0,0,0,25.3,30.1,20.5,92.0,0.0,9.9,26.5,2025,5,0
2025-05-06,830.1467660000002,830.1467660000002,830.1467660000002,0,0,2025,5,19,1,0,1,,0,0,0,0,25.5,29.6,20.6,89.0,0.0,10.1,26.5,2025,5,1
2025-05-07,650.3197080000001,650.3197080000001,650.3197080000001,0,0,2025,5,19,2,0,1,,0,0,0,0,24.9,29.7,20.4,91.0,0.0,6.1,26.2,2025,5,2
2025-05-08,696.493062,696.493062,696.493062,0,0,2025,5,19,3,0,1,,0,0,0,0,25.5,29.8,20.5,92.0,1.7,3.6,26.3,2025,5,3
2025-05-09,807.9630050000001,807.9630050000001,807.9630050000001,0,0,2025,5,19,4,0,1,,0,0,0,0,25.5,29.6,20.9,89.0,0.0,8.5,26.0,2025,5,4
2025-05-10,579.303326,579.303326,579.303326,0,0,2025,5,19,5,1,0,,0,0,0,0,26.3,30.5,21.2,91.0,0.0,5.300000000000001,26.2,2025,5,5
2025-05-11,,588.94766,588.94766,1,1,2025,5,19,6,0,0,,0,0,0,0,26.1,29.966666666666665,21.866666666666667,92.33333333333333,1.2,5.2,26.099999999999998,2025,5,6
2025-05-12,,704.476564,704.476564,1,1,2025,5,20,0,0,0,,0,0,0,0,25.9,29.433333333333334,22.53333333333333,93.66666666666667,2.4,5.1000000000000005,26.0,2025,5,0
2025-05-13,902.699752,902.699752,902.699752,0,0,2025,5,20,1,0,1,,0,0,0,0,25.7,28.9,23.2,95.0,3.6,5.0,25.9,2025,5,1
2025-05-14,834.4803009999999,834.4803009999999,834.4803009999999,0,0,2025,5,20,2,0,1,,0,0,0,0,25.5,29.2,23.0,89.0,0.0,5.2,25.6,2025,5,2
2025-05-15,881.436054,881.436054,881.436054,0,0,2025,5,20,3,0,1,,0,0,0,0,25.8,29.6,23.1,93.0,0.0,8.399999999999999,25.5,2025,5,3
2025-05-16,890.391407,890.391407,890.391407,0,0,2025,5,20,4,0,1,,0,0,0,0,25.6,29.5,22.8,90.0,0.0,5.0,25.5,2025,5,4
2025-05-17,833.4282619999999,833.4282619999999,833.4282619999999,0,0,2025,5,20,5,1,0,,0,0,0,0,26.8,31.0,22.5,94.0,0.0,9.0,25.3,2025,5,5
2025-05-18,780.7417140000001,780.7417140000001,780.7417140000001,0,0,2025,5,20,6,1,0,,0,0,0,0,26.5,31.2,21.7,94.0,0.0,0.0,25.5,2025,5,6
2025-05-19,982.188461,982.188461,982.188461,0,0,2025,5,21,0,0,1,,0,0,0,0,26.1,31.7,22.0,90.0,0.0,9.1,25.5,2025,5,0
2025-05-20,909.416707,909.416707,909.416707,0,0,2025,5,21,1,0,1,,0,0,0,0,26.3,31.7,21.8,88.0,0.0,7.1,25.5,2025,5,1
2025-05-21,885.182548,885.182548,885.182548,0,0,2025,5,21,2,0,1,,0,0,0,0,25.9,31.0,21.7,87.0,0.0,4.6,25.5,2025,5,2
2025-05-22,862.3150939999998,862.3150939999998,862.3150939999998,0,0,2025,5,21,3,0,1,,0,1,0,0,25.5,30.0,21.9,89.0,0.0,2.6000000000000005,25.6,2025,5,3
2025-05-23,803.997666,803.997666,803.997666,0,0,2025,5,21,4,0,0,The Battle of Pichincha (observed),1,1,0,1,25.0,30.6,21.7,94.0,0.5,6.9,25.8,2025,5,4
2025-05-24,811.001022,811.001022,811.001022,0,0,2025,5,21,5,1,0,The Battle of Pichincha,1,0,1,0,26.1,28.9,22.5,94.0,0.0,6.800000000000001,25.2,2025,5,5
2025-05-25,691.3577509999999,691.3577509999999,691.3577509999999,0,0,2025,5,21,6,1,0,,0,0,1,0,26.8,30.8,22.3,95.0,0.0,3.2,25.5,2025,5,6
2025-05-26,739.568096,739.568096,739.568096,0,0,2025,5,22,0,0,1,,0,0,0,0,25.5,29.2,22.5,96.0,1.2,1.8,25.6,2025,5,0
2025-05-27,1045.292501,1045.292501,1045.292501,0,0,2025,5,22,1,0,1,,0,0,0,0,25.6,29.6,22.8,96.0,0.2,0.2,25.6,2025,5,1
2025-05-28,792.957055,792.957055,792.957055,0,0,2025,5,22,2,0,1,,0,0,0,0,25.8,29.7,22.2,92.0,0.0,0.1,25.4,2025,5,2
2025-05-29,927.202632,927.202632,927.202632,0,0,2025,5,22,3,0,1,,0,0,0,0,26.6,30.1,22.5,90.0,0.0,6.6,25.4,2025,5,3
2025-05-30,712.307243,712.307243,712.307243,0,0,2025,5,22,4,0,1,,0,0,0,0,25.9,30.2,22.2,94.0,0.0,0.5,25.1,2025,5,4
2025-05-31,787.198665,787.198665,787.198665,0,0,2025,5,22,5,1,0,,0,0,0,0,25.9,30.6,21.9,94.0,0.0,4.9,25.0,2025,5,5
2025-06-01,948.246234,948.246234,948.246234,0,0,2025,6,22,6,1,0,,0,0,0,0,25.4,29.8,21.5,95.0,0.0,0.0,25.0,2025,6,6
2025-06-02,989.06585,989.06585,989.06585,0,0,2025,6,23,0,0,1,,0,0,0,0,25.9,30.5,21.7,97.0,0.0,3.4,25.1,2025,6,0
2025-06-03,1055.7769560000002,1055.7769560000002,1055.7769560000002,0,0,2025,6,23,1,0,1,,0,0,0,0,24.7,31.0,21.0,94.0,0.0,6.6,25.0,2025,6,1
2025-06-04,859.5967490000002,859.5967490000002,859.5967490000002,0,0,2025,6,23,2,0,1,,0,0,0,0,25.2,28.6,21.4,93.0,0.0,0.0,25.1,2025,6,2
2025-06-05,973.032494,973.032494,973.032494,0,0,2025,6,23,3,0,1,,0,0,0,0,25.1,29.0,21.2,93.0,0.6,2.5,24.7,2025,6,3
2025-06-06,827.593987,827.593987,827.593987,0,0,2025,6,23,4,0,1,,0,0,0,0,25.7,30.1,21.0,87.0,0.0,7.6,24.9,2025,6,4
2025-06-07,567.867292,567.867292,567.867292,0,0,2025,6,23,5,1,0,,0,0,0,0,24.2,29.2,20.3,96.0,0.0,0.0,24.5,2025,6,5
2025-06-08,621.837038,621.837038,621.837038,0,0,2025,6,23,6,1,0,,0,0,0,0,24.2,29.8,20.5,96.0,0.1,0.0,24.6,2025,6,6
2025-06-09,578.7855119999999,578.7855119999999,578.7855119999999,0,0,2025,6,24,0,0,1,,0,0,0,0,24.6,29.6,19.6,95.0,0.2,0.5,24.3,2025,6,0
2025-06-10,663.671052,663.671052,663.671052,0,0,2025,6,24,1,0,1,,0,0,0,0,24.4,30.0,19.4,97.0,0.0,7.7,24.1,2025,6,1
2025-06-11,,685.4051509999999,685.4051509999999,1,1,2025,6,24,2,0,0,,0,0,0,0,24.333333333333332,29.566666666666666,19.599999999999998,94.0,0.23333333333333334,5.966666666666667,23.900000000000002,2025,6,2
2025-06-12,,697.173534,697.173534,1,1,2025,6,24,3,0,0,,0,0,0,0,24.266666666666666,29.133333333333333,19.8,91.0,0.4666666666666667,4.2333333333333325,23.7,2025,6,3
2025-06-13,785.3530099999999,785.3530099999999,785.3530099999999,0,0,2025,6,24,4,0,1,,0,0,0,0,24.2,28.7,20.0,88.0,0.7,2.5,23.5,2025,6,4
2025-06-14,730.640631,730.640631,730.640631,0,0,2025,6,24,5,1,0,,0,0,0,0,24.0,28.5,19.2,89.0,0.0,6.1000000000000005,23.6,2025,6,5
2025-06-15,647.0044269999999,647.0044269999999,647.0044269999999,0,0,2025,6,24,6,1,0,,0,0,0,0,24.2,28.0,19.2,95.0,0.0,0.2,23.5,2025,6,6
2025-06-16,795.083716,795.083716,795.083716,0,0,2025,6,25,0,0,1,,0,0,0,0,23.9,28.6,19.0,92.0,0.5,5.3,23.5,2025,6,0
2025-06-17,729.0993270000001,729.0993270000001,729.0993270000001,0,0,2025,6,25,1,0,1,,0,0,0,0,24.5,28.9,20.3,91.0,0.0,2.9,23.3,2025,6,1
2025-06-18,771.666371,771.666371,771.666371,0,0,2025,6,25,2,0,1,,0,0,0,0,24.6,27.9,20.0,86.0,0.0,6.4,23.1,2025,6,2
